Site ID,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,STATE_CODE,COUNTY_CODE,SITE_LATITUDE,SITE_LONGITUDE
60010013,0.9,10,24,100,6,1,37.864767,-122.302741
60010013,0.7,8,14,58,6,1,37.864767,-122.302741
60010013,0.6,7,24,100,6,1,37.864767,-122.302741
60010013,0.7,8,24,100,6,1,37.864767,-122.302741
60010013,0.9,10,24,100,6,1,37.864767,-122.302741
60010013,1,11,24,100,6,1,37.864767,-122.302741
60010013,0.7,8,24,100,6,1,37.864767,-122.302741
60010013,0.7,8,21,88,6,1,37.864767,-122.302741
60010013,0.7,8,24,100,6,1,37.864767,-122.302741
60010013,0.6,7,17,71,6,1,37.864767,-122.302741
60010013,0.8,9,22,92,6,1,37.864767,-122.302741
60010013,1.1,13,18,75,6,1,37.864767,-122.302741
60010013,1.2,14,20,83,6,1,37.864767,-122.302741
60010013,0.6,7,24,100,6,1,37.864767,-122.302741
60010013,1,11,24,100,6,1,37.864767,-122.302741
60010013,1.2,14,6,25,6,1,37.864767,-122.302741
60010015,0.7,8,18,75,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,16,67,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,16,67,6,1,37.701222,-121.903019
60010015,0.5,6,7,29,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,16,67,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.3,3,16,67,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,17,71,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,17,71,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.4,5,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,1,11,24,100,6,1,37.701222,-121.903019
60010015,1,11,24,100,6,1,37.701222,-121.903019
60010015,0.8,9,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.5,6,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.7,8,24,100,6,1,37.701222,-121.903019
60010015,0.6,7,24,100,6,1,37.701222,-121.903019
60010015,0.9,10,24,100,6,1,37.701222,-121.903019
